laptop_id,company,product,typename,inches,ram(GB),opsys,weight(kg),price_euros,touchscreen,resolution,cpu_speed(GHz),cpu_brand,gpu_brand,memory_1_sto(GB),memory_1_type,memory_2_sto(GB),memory_2_type
507,Asus,VivoBook E201NA,Netbook,11.6,4.0,Windows 10 S,1.2,340.0,0,1366x768,1.1,Intel,Intel,64.0,FlashStorage,0.0,NaN
508,HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,8.0,Windows 10,1.91,618.99,0,1366x768,2.5,Intel,AMD,256.0,SSD,0.0,NaN
509,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,8.0,Windows 10,1.4,1599.0,1,1920x1080,1.6,Intel,Intel,256.0,SSD,0.0,NaN
510,Lenovo,IdeaPad 320-14IAP,Notebook,14.0,4.0,Windows 10,2.1,299.0,0,1366x768,1.1,Intel,Intel,500.0,HDD,0.0,NaN
511,Lenovo,Chromebook N23,Netbook,11.6,4.0,Chrome OS,1.25,265.0,0,1366x768,1.6,Intel,Intel,16.0,SSD,0.0,NaN
512,Lenovo,ThinkPad 13,Notebook,13.3,8.0,Windows 10,1.44,949.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,8.0,Windows 10,2.0,1224.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,1000.0,HDD
514,Acer,Aspire A515-51G-59QF,Notebook,15.6,4.0,Windows 10,2.2,613.0,0,1920x1080,1.6,Intel,Nvidia,1000.0,HDD,0.0,NaN
515,HP,Envy 13-AB002nv,Ultrabook,13.3,8.0,Windows 10,1.34,1323.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
516,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.4,1149.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
517,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,899.0,1,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
518,Acer,Aspire A515-51G,Notebook,15.6,4.0,Windows 10,2.2,639.0,0,1920x1080,2.7,Intel,Nvidia,500.0,HDD,0.0,NaN
519,Dell,Vostro 5568,Notebook,15.6,8.0,Windows 10,2.18,836.0,0,1920x1080,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
520,Dell,Inspiron 5570,Notebook,15.6,16.0,Windows 10,2.2,1219.24,0,1920x1080,1.8,Intel,AMD,256.0,SSD,2000.0,HDD
521,Xiaomi,Mi Notebook,Notebook,15.6,16.0,Windows 10,1.95,1399.95,0,1920x1080,1.8,Intel,Nvidia,256.0,SSD,0.0,NaN
522,Asus,VivoBook E12,Netbook,11.6,2.0,Windows 10,1.1,245.0,0,1366x768,1.1,Intel,Intel,32.0,FlashStorage,0.0,NaN
523,HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,4.0,Windows 10,2.04,521.47,1,1366x768,1.6,Intel,Intel,1000.0,HDD,0.0,NaN
524,Asus,ROG Zephyrus,Gaming,15.6,24.0,Windows 10,2.24,2968.0,0,1920x1080,2.8,Intel,Nvidia,512.0,SSD,0.0,NaN
525,HP,Probook 450,Notebook,15.6,8.0,Windows 10,2.04,889.0,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,16.0,Windows 10,3.0,1504.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
527,Lenovo,Legion Y720-15IKB,Gaming,15.6,8.0,Windows 10,3.2,1399.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
528,HP,Spectre X360,Ultrabook,13.3,8.0,Windows 10,1.32,1399.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
529,Dell,Latitude 5480,Notebook,14.0,8.0,Windows 10,1.64,1279.73,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
530,HP,ProBook 440,Notebook,15.6,4.0,Windows 10,1.63,689.0,0,1366x768,2.0,Intel,Intel,128.0,SSD,0.0,NaN
531,Dell,Inspiron 5770,Notebook,17.3,8.0,Linux,2.8,889.0,0,1920x1080,1.6,Intel,AMD,128.0,SSD,1000.0,HDD
532,Lenovo,ThinkPad L470,Notebook,14.0,8.0,Windows 7,2.02,1340.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
533,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,4.0,Windows 10,2.2,799.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,HDD,0.0,NaN
534,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,8.0,Windows 10,2.2,459.0,0,1366x768,2.0,Intel,Nvidia,2000.0,HDD,0.0,NaN
535,Dell,Inspiron 3567,Notebook,15.6,4.0,Windows 10,2.3,585.0,0,1920x1080,2.5,Intel,AMD,500.0,HDD,0.0,NaN
536,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,1377.0,0,1920x1080,2.8,Intel,Intel,256.0,SSD,0.0,NaN
537,Dell,Alienware 17,Gaming,17.3,16.0,Windows 10,4.42,3012.77,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
538,Toshiba,Satellite Pro,Notebook,15.6,8.0,Windows 10,2.0,860.0,0,1920x1080,2.5,Intel,Intel,500.0,HDD,0.0,NaN
539,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,8.0,Windows 10,2.0,1299.0,0,3840x2160,2.7,Intel,Nvidia,256.0,SSD,1000.0,HDD
540,Mediacom,SmartBook Edge,Notebook,13.3,4.0,Windows 10,1.2,369.0,0,1920x1080,1.1,Intel,Intel,32.0,SSD,0.0,NaN
541,Asus,ROG Strix,Gaming,15.6,8.0,Windows 10,2.3,1649.0,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
542,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.93,1369.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
543,Dell,Inspiron 5570,Notebook,15.6,8.0,Windows 10,2.2,797.41,0,1920x1080,1.6,Intel,AMD,256.0,SSD,0.0,NaN
544,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,398.99,0,1920x1080,1.6,Intel,Intel,256.0,SSD,0.0,NaN
545,HP,Omen 15-ce006nv,Gaming,17.3,12.0,Windows 10,2.62,1799.0,0,1920x1080,2.8,Intel,Nvidia,1000.0,HDD,0.0,NaN
546,Lenovo,Thinkpad E470,Notebook,14.0,8.0,Windows 10,1.87,859.0,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
547,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.2,1399.0,1,3200x1800,1.8,Intel,Intel,256.0,SSD,0.0,NaN
548,Dell,Vostro 5468,Notebook,14.0,4.0,Windows 10,1.6,735.87,0,1920x1080,2.0,Intel,Intel,128.0,SSD,0.0,NaN
549,HP,Envy 13-AB020nr,Ultrabook,13.3,8.0,Windows 10,1.34,1145.0,0,3200x1800,2.7,Intel,Intel,256.0,SSD,0.0,NaN
550,Acer,Aspire 7,Gaming,15.6,8.0,Linux,2.4,798.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
551,Asus,VivoBook X540YA-XX519T,Notebook,15.6,4.0,Windows 10,2.0,349.0,0,1366x768,1.8,AMD,AMD,500.0,HDD,0.0,NaN
552,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.1,705.5,0,1920x1080,2.4,Intel,Intel,128.0,SSD,0.0,NaN
553,Lenovo,ThinkPad E470,Notebook,14.0,4.0,Windows 10,1.87,785.0,0,1920x1080,2.5,Intel,Intel,500.0,HDD,0.0,NaN
554,Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Notebook,15.6,4.0,Windows 10,2.15,462.35,0,1920x1080,2.3,Intel,Intel,1000.0,HDD,0.0,NaN
555,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,397.0,0,1920x1080,2.0,Intel,Intel,500.0,HDD,0.0,NaN
556,Lenovo,ThinkPad T570,Notebook,15.6,8.0,Windows 10,1.99,1729.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
557,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4.0,Windows 10,2.2,499.0,0,1920x1080,2.0,Intel,Intel,128.0,SSD,0.0,NaN
558,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,1116.99,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
559,Dell,Alienware 17,Gaming,17.3,16.0,Windows 10,4.42,2699.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
560,HP,17-X047na (i3-6006U/8GB/1TB/W10),Notebook,17.3,8.0,Windows 10,2.65,544.15,0,1600x900,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
561,HP,ProBook 470,Notebook,17.3,8.0,Windows 10,2.63,1280.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,HDD,0.0,NaN
562,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,4.0,Linux,2.0,224.0,0,1366x768,1.1,Intel,Intel,500.0,HDD,0.0,NaN
563,Mediacom,SmartBook 130,Notebook,13.3,4.0,Windows 10,1.35,255.0,0,1920x1080,1.44,Intel,Intel,32.0,FlashStorage,0.0,NaN
564,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,6.0,Windows 10,2.8,949.0,0,1600x900,2.7,Intel,Nvidia,128.0,SSD,1000.0,HDD
565,HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,Notebook,15.6,6.0,Windows 10,1.91,568.9,0,1920x1080,2.5,AMD,AMD,128.0,SSD,0.0,NaN
566,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,617.9,0,1366x768,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
567,Acer,Spin SP111-31,2 in 1 Convertible,11.6,4.0,Windows 10,1.25,349.0,1,1920x1080,2.0,Intel,Intel,32.0,FlashStorage,0.0,NaN
568,Lenovo,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.05,630.0,0,1920x1080,2.7,Intel,Intel,128.0,SSD,0.0,NaN
569,HP,EliteBook 1030,Ultrabook,13.3,16.0,Windows 10,1.16,1965.0,1,3200x1800,1.2,Intel,Intel,512.0,SSD,0.0,NaN
570,Lenovo,Thinkpad P71,Notebook,17.3,8.0,Windows 10,3.4,2999.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
571,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,8.0,Windows 10,2.5,839.0,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
572,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.21,1599.0,1,3840x2160,1.6,Intel,Intel,128.0,SSD,0.0,NaN
573,Dell,Latitude 5580,Notebook,15.6,4.0,Windows 10,1.93,959.0,0,1366x768,2.6,Intel,Intel,500.0,HDD,0.0,NaN
574,Fujitsu,Lifebook A557,Notebook,15.6,8.0,Windows 10,2.2,739.0,0,1366x768,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
575,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4.0,Windows 10,2.2,344.0,0,1920x1080,1.1,Intel,Intel,500.0,HDD,0.0,NaN
576,Lenovo,ThinkPad L470,Notebook,14.0,4.0,Windows 10,2.02,990.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
577,HP,ZBook 17,Workstation,17.3,8.0,Windows 10,3.14,1860.99,0,1600x900,2.8,Intel,Nvidia,500.0,HDD,0.0,NaN
578,HP,14-am079na (N3710/8GB/2TB/W10),Notebook,14.0,8.0,Windows 10,1.94,389.0,0,1366x768,1.6,Intel,Intel,2000.0,HDD,0.0,NaN
579,HP,15-cd005nv (A9-9420/6GB/256GB/Radeon,Notebook,15.6,6.0,Windows 10,1.95,649.0,0,1920x1080,3.0,AMD,AMD,256.0,SSD,0.0,NaN
580,Lenovo,Thinkpad E570,Notebook,15.6,8.0,Windows 10,2.3,830.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
581,Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.05,685.0,0,1920x1080,1.6,Intel,Intel,500.0,HDD,0.0,NaN
582,Mediacom,SmartBook 141,Notebook,14.0,4.0,Windows 10,1.4,249.0,0,1920x1080,1.44,Intel,Intel,32.0,SSD,0.0,NaN
583,Toshiba,Tecra X40-D-10H,Ultrabook,14.0,16.0,Windows 10,1.24,1865.0,1,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
584,Lenovo,IdeaPad Y910-17ISK,Gaming,17.3,32.0,Windows 10,4.6,2663.0,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,1000.0,HDD
585,MSI,GT73VR Titan,Gaming,17.3,16.0,Windows 10,4.14,2729.0,0,1920x1080,2.9,Intel,Nvidia,512.0,SSD,1000.0,HDD
586,Dell,Inspiron 3567,Notebook,15.6,8.0,Linux,2.2,749.01,0,1920x1080,2.7,Intel,AMD,256.0,SSD,0.0,NaN
587,Mediacom,SmartBook Edge,Notebook,14.0,4.0,Windows 10,1.45,389.0,0,1920x1080,1.1,Intel,Intel,32.0,SSD,0.0,NaN
588,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,1008.52,0,1366x768,2.6,Intel,Intel,500.0,HDD,0.0,NaN
589,HP,ProBook 430,Notebook,13.3,4.0,Windows 10,1.49,719.0,0,1920x1080,2.4,Intel,Intel,128.0,SSD,0.0,NaN
590,Dell,Latitude 5580,Notebook,15.6,16.0,Windows 10,1.93,1537.39,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
591,Dell,Chromebook 11,Netbook,11.6,4.0,Chrome OS,1.26,295.0,0,1366x768,1.6,Intel,Intel,16.0,FlashStorage,0.0,NaN
592,MSI,GT80S 6QE,Gaming,17.3,16.0,Windows 10,4.5,2349.0,0,1920x1080,2.7,Intel,Nvidia,128.0,SSD,1000.0,HDD
593,HP,Omen 17-AN010nv,Gaming,17.3,16.0,Windows 10,3.78,1498.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
594,Lenovo,Thinkpad T460s,Ultrabook,14.0,12.0,Windows 10,1.4,1673.0,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
595,Lenovo,Ideapad 320-15IKBR,Notebook,15.6,12.0,Windows 10,2.2,609.0,1,1366x768,1.8,Intel,Intel,1000.0,HDD,0.0,NaN
596,Asus,ROG Strix,Gaming,17.3,8.0,Windows 10,2.73,1770.0,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
597,Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),2 in 1 Convertible,15.6,8.0,Windows 10,2.2,739.0,1,1366x768,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
598,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,12.0,Windows 10,2.2,949.0,0,1920x1080,3.6,AMD,AMD,512.0,SSD,0.0,NaN
599,Dell,Inspiron 3179,2 in 1 Convertible,11.6,4.0,Windows 10,1.39,603.0,1,1366x768,1.0,Intel,Intel,128.0,SSD,0.0,NaN
600,Samsung,Notebook Odyssey,Notebook,15.6,16.0,Windows 10,2.5,1699.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
601,Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Notebook,17.3,4.0,Windows 10,2.8,529.0,0,1920x1080,2.0,Intel,Intel,500.0,HDD,0.0,NaN
602,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,8.0,Windows 10,2.29,459.0,0,1366x768,2.3,Intel,Intel,1000.0,HDD,0.0,NaN
603,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,2025.0,1,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
604,Lenovo,Thinkpad T470p,Notebook,14.0,8.0,Windows 10,1.7,1474.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
605,Dell,Latitude 5289,2 in 1 Convertible,12.5,8.0,Windows 10,1.34,1670.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
606,Dell,Precision 3520,Workstation,15.6,8.0,Windows 10,2.06,1763.0,1,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
607,HP,EliteBook 850,Notebook,15.6,8.0,Windows 10,1.84,1219.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
608,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.1,668.48,0,1366x768,2.4,Intel,Intel,500.0,HDD,0.0,NaN
609,Acer,Aspire 1,Notebook,14.0,4.0,Windows 10,1.6,329.0,0,1920x1080,1.1,Intel,Intel,32.0,FlashStorage,0.0,NaN
610,MSI,Laptop MSI,Gaming,17.3,16.0,Windows 10,4.14,2199.0,0,1920x1080,2.7,Intel,Nvidia,128.0,SSD,1000.0,HDD
611,Dell,Vostro 3568,Notebook,15.6,4.0,Linux,2.18,465.0,0,1366x768,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
612,MSI,GS63VR 7RF,Gaming,15.6,16.0,Windows 10,1.8,2299.0,0,3840x2160,2.8,Intel,Nvidia,256.0,SSD,2000.0,HDD
613,Toshiba,Tecra Z50-C-144,Notebook,15.6,8.0,Windows 10,2.2,1399.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
614,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,6.0,Windows 10,2.4,564.0,0,1920x1080,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
615,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,8.0,Windows 10,2.0,1299.0,1,1920x1080,2.8,Intel,Intel,256.0,SSD,0.0,NaN
616,Acer,Swift SF114-31-P5HY,Notebook,14.0,4.0,Windows 10,1.6,349.0,0,1366x768,1.6,Intel,Intel,128.0,FlashStorage,0.0,NaN
617,Lenovo,Thinkpad P51,Notebook,15.6,32.0,Windows 10,2.5,4899.0,0,3840x2160,3.1,Intel,Nvidia,1000.0,SSD,0.0,NaN
618,Dell,Inspiron 7559,Gaming,15.6,16.0,Windows 10,2.59,879.01,0,1920x1080,2.6,Intel,Nvidia,1000.0,HDD,0.0,NaN
619,Dell,Vostro 3568,Notebook,15.6,4.0,Linux,2.18,443.9,0,1366x768,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
620,Dell,Inspiron 3567,Notebook,15.6,4.0,Linux,2.25,359.0,0,1366x768,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
621,Dell,Latitude 5580,Notebook,15.6,4.0,Linux,1.93,869.0,0,1366x768,2.6,Intel,Intel,500.0,HDD,0.0,NaN
622,Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,17.3,8.0,Windows 10,3.0,1168.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
623,Dell,Vostro 3568,Notebook,15.6,4.0,Linux,2.18,569.0,0,1920x1080,2.5,Intel,AMD,128.0,SSD,0.0,NaN
624,HP,EliteBook 850,Ultrabook,15.6,8.0,Windows 10,1.84,1389.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
625,MSI,GT62VR 7RE,Gaming,15.6,16.0,Windows 10,2.94,2267.86,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
626,Acer,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,2 in 1 Convertible,11.6,4.0,Chrome OS,1.25,379.0,1,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
627,HP,ProBook 650,Notebook,14.0,8.0,Windows 10,2.31,1124.0,0,1366x768,2.6,Intel,Intel,256.0,SSD,0.0,NaN
628,Lenovo,ThinkPad T470,Notebook,14.0,8.0,Windows 7,1.65,1465.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
629,Dell,Inspiron 5570,Notebook,15.6,4.0,Windows 10,2.2,776.0,0,1920x1080,1.6,Intel,AMD,1000.0,HDD,0.0,NaN
630,Fujitsu,LifeBook A557,Notebook,15.6,8.0,Windows 10,2.2,799.0,0,1366x768,2.5,Intel,Intel,256.0,SSD,0.0,NaN
631,HP,EliteBook 850,Notebook,15.6,4.0,Windows 7,1.88,932.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
632,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,8.0,Windows 10,2.2,899.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,HDD,0.0,NaN
633,Mediacom,SmartBook 140,Notebook,14.0,2.0,Windows 10,1.4,239.0,0,1920x1080,1.44,Intel,Intel,32.0,FlashStorage,0.0,NaN
634,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,4.0,Windows 10,2.2,468.0,0,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
635,Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),2 in 1 Convertible,13.3,6.0,Windows 10,1.5,639.01,1,1920x1080,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
636,Dell,XPS 15,Notebook,15.6,8.0,Windows 10,2.0,1820.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
637,Asus,ZenBook 3,Ultrabook,14.0,16.0,Windows 10,1.1,1900.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
639,Dell,Inspiron 7567,Gaming,15.6,16.0,Windows 10,2.62,1479.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
640,Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,15.6,4.0,Windows 10,1.8,829.0,0,1920x1080,1.6,Intel,Intel,256.0,SSD,0.0,NaN
641,Lenovo,Ideapad 320-15ISK,Notebook,15.6,4.0,Windows 10,2.2,579.0,0,1920x1080,2.0,Intel,Nvidia,1000.0,HDD,0.0,NaN
642,Asus,X541NA-GO414T (N3350/8GB/1TB/W10),Notebook,15.6,8.0,Windows 10,2.0,399.0,0,1366x768,1.1,Intel,Intel,1000.0,HDD,0.0,NaN
643,Asus,VivoBook Pro,Notebook,15.6,8.0,Windows 10,1.99,906.62,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
644,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.23,1869.0,1,3200x1800,1.6,Intel,Intel,256.0,SSD,0.0,NaN
645,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2.0,Windows 10,1.42,249.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
646,Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,1757.42,1,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
647,Dell,XPS 15,Notebook,15.6,16.0,Windows 10,2.06,2399.0,1,3840x2160,2.8,Intel,Nvidia,1000.0,SSD,0.0,NaN
648,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.5,1109.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
649,HP,17-AK091ND (A9-9420/8GB/1TB/W10),Notebook,17.0,8.0,Windows 10,2.6,520.9,0,1600x900,3.0,AMD,AMD,1000.0,HDD,0.0,NaN
650,Lenovo,ThinkPad X1,Ultrabook,14.0,16.0,Windows 10,1.14,2450.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
651,Asus,ROG GL553VE-FY022,Gaming,15.6,8.0,Windows 10,2.5,1169.0,0,1920x1080,2.8,Intel,Nvidia,1000.0,HDD,0.0,NaN
652,Acer,Extensa EX2540,Notebook,15.6,4.0,Windows 10,2.4,450.0,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
653,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,4.0,Windows 10,1.43,274.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
654,Acer,Swift 3,Ultrabook,14.0,8.0,Windows 10,1.8,919.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
655,Razer,Blade Pro,Gaming,14.0,16.0,Windows 10,1.95,2599.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
656,Toshiba,Portege Z30-C-16J,Notebook,13.3,8.0,Windows 10,1.2,1213.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
657,Lenovo,Thinkpad X270,Ultrabook,12.5,8.0,Windows 10,1.36,1584.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
658,Asus,ROG G701VI,Gaming,17.3,32.0,Windows 10,3.8,2799.0,0,1920x1080,2.7,Intel,Nvidia,512.0,SSD,0.0,NaN
659,Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Gaming,15.6,8.0,Linux,2.4,709.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
660,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.2,1449.9,0,1920x1080,1.6,Intel,Intel,256.0,SSD,0.0,NaN
661,MSI,GL62M 7REX,Gaming,15.6,8.0,Windows 10,2.2,1191.8,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
662,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,364.9,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
663,Toshiba,Tecra A50-D-11M,Notebook,15.6,8.0,Windows 10,2.0,1064.0,0,1920x1080,2.5,Intel,Intel,500.0,HDD,0.0,NaN
664,Dell,Inspiron 5570,Notebook,15.6,8.0,Windows 10,2.2,919.0,0,1920x1080,1.8,Intel,AMD,256.0,SSD,0.0,NaN
665,Dell,Inspiron 5570,Notebook,15.6,16.0,Windows 10,2.2,1135.0,0,1920x1080,1.8,Intel,AMD,256.0,SSD,2000.0,HDD
666,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,8.0,Windows 10,3.31,1196.0,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
667,Dell,Alienware 17,Gaming,17.3,32.0,Windows 10,4.42,3147.37,0,3840x2160,2.8,Intel,Nvidia,512.0,SSD,1000.0,HDD
668,Dell,Latitude E7470,Notebook,14.0,8.0,Windows 10,1.56,1229.0,0,1920x1080,2.4,Intel,Intel,256.0,SSD,0.0,NaN
669,Lenovo,Ideapad 320-15IAP,Notebook,15.6,4.0,Windows 10,2.2,419.0,0,1366x768,1.1,Intel,Intel,500.0,HDD,0.0,NaN
670,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4.0,Windows 10,2.2,535.0,0,1920x1080,2.3,Intel,Intel,500.0,HDD,0.0,NaN
671,HP,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Notebook,15.6,6.0,Windows 10,2.04,539.0,0,1920x1080,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
672,MSI,GP72VR Leopard,Gaming,17.3,8.0,Windows 10,2.7,1486.77,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
673,Toshiba,Satellite Pro,Notebook,15.6,4.0,Windows 10,2.1,498.0,0,1366x768,2.1,Intel,Intel,128.0,SSD,0.0,NaN
